account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
ige,256462817220,,"ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10""",OK,100.0,73,131,,"Our Trimmable Sluice Box Matting is Made of TPR Plastic and is Designed with 3 Traditional & Proven Gold-Collecting Riffle Patterns within its channel, including Hungarian, V-shape, and square. The different styles allow for various sizes. The large groves allow for catching small fines, pickers, an","Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor Riffled Rubber Sluice Box Matting. 27"" x 10"" MSRP 45.99 ASR Outdoor Our Trimmable Sluice Box Matting is Made of TPR Plastic and is Designed with 3 Traditional & Proven Gold-Collecting Riffle Patterns within its channel, includin"
ige,256508244300,,Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc,OK,100.0,68,101,,Tired of having dull blades for your hobby knife? This set will provide you with 10 brand new razor-sharp blades of different sizes and styles. Each high carbon steel blade is extremely sharp and specially ground and stropped to provide the smoothest possible edge. They are designed to fit Testors 8,Irongate American Supply Our eBay Store About Us Contact Us Razor Knife Blade Refill Pack Replacement Blades for 8828 Hobby Knife 10pc MSRP 9.99 Universal Hobby Tired of having dull blades for your hobby knife? This set will provide you with 10 brand new razor-sharp blades of different sizes and sty
ige,256508244390,,"Outdoor Camping Dry Sack 40L Waterproof Bag, 9 Inch Diameter Around",OK,100.0,61,94,,"Keep your gear dry with the SE 40L Dry Sack! This Dry Sack is a great way to haul your gear while camping, kayaking, hiking, boating or rafting. Each sack will hold up to 40L and has a 9"" diameter. The two-tone body is constructed of 500D/PVC Tarpaulin, making it extremely durable and water resistan","Irongate American Supply Our eBay Store About Us Contact Us Ultimate Dry Sack 40L PVC Water Resistant 9 Inch Diamater MSRP 26.99 Sona Keep your gear dry with the SE 40L Dry Sack! This Dry Sack is a great way to haul your gear while camping, kayaking, hiking, boating or rafting. Each sack will hold u"
ige,256525927147,,ASR Outdoor 12.5 Inch Orange Heavy Duty Plastic Gold Panning Sand Scoop,OK,100.0,63,192,,"The ASR Outdoor Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with lanyard hole is a must-have gold panning essential to include in your arsenal of gold prospecting equipment, alongside a metal detector, sluice box, gold pans, sieves and more, to help increase your gold recovery efforts! ",Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor 12.5 Inch Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with Lanyard Hole MSRP 16.99 ASR Outdoor The ASR Outdoor Orange Heavy Duty Plastic Gold Panning Sand Scoop Shovel with lanyard hole is a must-have gold panning e
ige,256525915714,,Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen,OK,100.0,90,124,,"The ASR Outdoor 4 in 1 5 Watt or 350 Lumen Head Lamp is a must-have for any occasion whether you are working in dark, cramped spaces or wish to read a book in the darkness of night while camping, this headlamp will suit all your needs. The lamp can be adjusted to the best position for optimum lighti","Irongate American Supply Our eBay Store About Us Contact Us Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen MSRP 24.99 ASR Outdoor The ASR Outdoor 4 in 1 5 Watt or 350 Lumen Head Lamp is a must-have for any occasion whether you are working in dark, cramped spaces or wish to read a book in the darkn"
ige,256525915629,,"SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece",OK,100.0,71,98,,"The 50pc Universal Diamond Burr Set is the ideal accessory for your Dremel or handheld rotary tool! Each set comes with 50 high quality diamond round ball heads in assorted sizes. These burrs can be used for medium material removal by carving, etching, grinding and sanding. Each burr features a 1/8""","Irongate American Supply Our eBay Store About Us Contact Us SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece MSRP 41.99 Sona The 50pc Universal Diamond Burr Set is the ideal accessory for your Dremel or handheld rotary tool! Each set comes with 50 high quality diamond round ball heads in assorted sizes"
ige,256508244384,,Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch,OK,100.0,84,119,,"These sand and gravel screens are made of tough, high-impact plastic and 304 stainless steel wire mesh. Since each classifier is only 6"" in diameter, it's great for beginners, stores easily and is stackable! Although gold is heavy, small flakes will not be able to displace larger rocks from your ini","Irongate American Supply Our eBay Store About Us Contact Us Gold Rush Sifting Classifier Sieve Mini 6 Inch Prospect Pan 10 Holes per Sq Inch MSRP 18.99 Sona These sand and gravel screens are made of tough, high-impact plastic and 304 stainless steel wire mesh. Since each classifier is only 6"" in dia"
ige,256525915914,,12x36in Green Miners Moss 10mm Thick Sluice Box Matting Gold Prospecting,OK,100.0,64,87,,Easily trap gold in your sluice box with the ASR Outdoor Green Miner's Moss! The ASR Outdoor Green Miner's Moss is the best material for catching gold. The woven vinyl loop material features thousands of gold traps throughout the matting. Gold pickers (the small nuggets you can pick up) will simply ,Irongate American Supply Our eBay Store About Us Contact Us 12x36in Green Miners Moss 10mm Thick Sluice Box Matting Gold Prospecting - Small MSRP 39.99 ASR Outdoor Easily trap gold in your sluice box with the ASR Outdoor Green Miner's Moss! The ASR Outdoor Green Miner's Moss is the best material for
ige,256512067987,,Universal Safety Disposable Vest High Visibility One Size Fits Most Orange,OK,100.0,65,90,,"Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, camping or biking. The bright orange color will ensure that you are visible to cars and other passersby. Each vest is constructed of durable weather r","Irongate American Supply Our eBay Store About Us Contact Us Universal Safety Disposable Vest High Visibility One Size Fits Most Orange MSRP 9.99 Sona Make sure you're visible at all times with the Universal Fit Disposable Safety Vest! This vest is ideal for emergency kits, auto emergencies, hiking, "
ige,256525915806,,"ASR Outdoor 8"" Pocket Knife - Orange",OK,100.0,91,127,,"Be prepared for an emergency situation with the ASR Outdoor EMS Emblem Pocket Knife! This serrated tanto blade features a belt clip, seat belt cutter and window breaker so you can escape a vehicle in case of an accident. It unfolds to about 8.375"" in length, and folds to just 5"" making it the ideal ","Irongate American Supply Our eBay Store About Us Contact Us ASR Outdoor 8"" Pocket Knife - Orange MSRP 29.99 ASR Outdoor Be prepared for an emergency situation with the ASR Outdoor EMS Emblem Pocket Knife! This serrated tanto blade features a belt clip, seat belt cutter and window breaker so you can "
ige,256509144757,,"GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches",OK,100.0,69,136,,"Fixing heavy-duty tears on outdoor fabric and vinyl furniture has never been easier with Tenacious Tape Flex Patches. It’s a durable, vinyl repair tape that won’t puncture or peel. This patch kit includes two patches that are weatherproof and resistant to abrasion. The super aggressive adhesive prov","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Tenacious Tape Patches Vinyl, Fabric Repair, Clear, 3"" x 5"" Patches MSRP 12.99 GEAR AID Fixing heavy-duty tears on outdoor fabric and vinyl furniture has never been easier with Tenacious Tape Flex Patches. It’s a durable, vinyl rep"
ige,256510041721,,Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking,OK,100.0,77,104,,"Perfect for hiking, running, boating, cycling, marathons, or anything in between! Versatile and adjustable sports belt allows for a full range of movement while carrying all of your essentials anywhere. Belt length fits most: 27-43 inches. Use expandable 8 inch pocket to carry your phone, keys, lip ","Irongate American Supply Our eBay Store About Us Contact Us Sports Belt 8 Inch Expanding Pocket Black Reflective Strips Running Hiking MSRP 19.99 Sona Perfect for hiking, running, boating, cycling, marathons, or anything in between! Versatile and adjustable sports belt allows for a full range of mov"
ige,256525915906,,ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces,OK,100.0,81,189,,"Whether you've just started dabbling in wood hobby projects or are already an expert, our ToolTreaux Wood Carving Chisel Set is a must-have set of essentials for your workshop or crafting area. Our professional quality tool set comes with 12 chiselss, each featuring assorted tip sizes and shapes ide","Irongate American Supply Our eBay Store About Us Contact Us ToolTreaux Woodcarving Chisel Set Professional Craft and Hobby Tools - 12 Pieces MSRP 39.99 ToolTreaux Whether you've just started dabbling in wood hobby projects or are already an expert, our ToolTreaux Wood Carving Chisel Set is a must-ha"
ige,256510047646,,"GEAR AID Sea Drops Anti-fog and Cleaner for Dive and Snorkel Masks, 1.25 fl oz",OK,100.0,64,131,,"When you’re snorkeling or diving, a foggy dive mask can be problematic. A quick application of Sea Drops anti-fog and cleaner clears up dirty and foggy lenses – giving you a crystal-clear view underwater. It’s easy to use waterside. Just squeeze, rub, rinse and wear. The gentle formula will not harm","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Sea Drops Anti-fog and Cleaner for Dive and Snorkel Masks, 1.25 fl oz MSRP 10.99 Gear Aid When you’re snorkeling or diving, a foggy dive mask can be problematic. A quick application of Sea Drops anti-fog and cleaner clears up dirty"
ige,256526374819,,Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver,OK,100.0,56,97,,"Keep your sporting goods and fitness equipment handy with the Jumbo Outdoor XL Aluminum Carabiner with Hand Grip! Attach one to your backpack, water bottle, keys or purse to keep things handy and organized. These carabiners are constructed of durable aluminum and come with a key ring for easy attach","Irongate American Supply Our eBay Store About Us Contact Us Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver MSRP 16.99 Sona Keep your sporting goods and fitness equipment handy with the Jumbo Outdoor XL Aluminum Carabiner with Hand Grip! Attach one to your backpack, water bott"
ige,256525915904,,Extendable Flexible Feather Duster For Home And Office Cleaning - Green,OK,100.0,62,106,,"This Microfiber fabric grips to dust. Various colors of blue, purple, green, orange, and pink for a custom touch. The telescopic body of 5 separate sections extends to 30 in, collapses to 11 in, and the head itself it 5-1/2 in. The duster head is flexible so you can get into corners and hard to reac","Irongate American Supply Our eBay Store About Us Contact Us Extendable Flexible Feather Duster For Home And Office Cleaning - Green MSRP 13.99 Sona This Microfiber fabric grips to dust. Various colors of blue, purple, green, orange, and pink for a custom touch. The telescopic body of 5 separate sect"
ige,256264332056,,"GEAR AID Aquaseal FD Flexible Durable Repair Adhesive, Cure Accelerator, 0.75 oz",OK,100.0,76,137,,"Repair ripped or torn waders, wetsuits, inflatables, boots and all your outdoor gear faster with Aquaseal FD and Cure Accelerator. This repair kit gets you back into the water within two hours. The flexible, durable adhesive is waterproof and bonds to all types of outdoor fabrics and creates a perma","Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Aquaseal FD Flexible Durable Repair Adhesive, Cure Accelerator, 0.75 oz MSRP 19.99 GEAR AID Repair ripped or torn waders, wetsuits, inflatables, boots and all your outdoor gear faster with Aquaseal FD and Cure Accelerator. This rep"
ige,256510047660,,"GEAR AID Silicone Grease, Rubber Conditioner and Lubricant for Dive Gear 0.25 oz",OK,100.0,63,131,,Silicone Grease by GEAR AID lubricates dive gear by soaking deeply into rubber surfaces. It also conditions everything from O-rings to pressure systems and valve systems; protecting expensive equipment from cracking and drying. This multipurpose lubricant helps seal out water and can be used on unde,"Irongate American Supply Our eBay Store About Us Contact Us GEAR AID Silicone Grease, Rubber Conditioner and Lubricant for Dive Gear 0.25 oz MSRP 13.99 GEAR AID Silicone Grease by GEAR AID lubricates dive gear by soaking deeply into rubber surfaces. It also conditions everything from O-rings to pres"
