handle,product_title,variant_title,sku,gtin_barcode,mpn,seo_title,seo_description,gpc,gender,age_group,condition,size_system,size_type
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","Black Eagle",NPT-BEEDBK-2PC,00643692374853,93753-77,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","Black Wolf",NPT-CDKWED7IBWS-2PC-LG-BLCK,00060886922551,H-4851-W2-1,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","Classic Eagle",NPT-135CKWESAH-135-WHT,00754535801402,H-4852-EG,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","White Eagle",NPT-WEEDBKWS-2PC-SML-WHT,00692315357858,H-4850-E2-868,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","American Flag Eagle - White",NPT-135CKWAEFSAH-135,00169879814658,aNNEK-29,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","White Wolf",NPT-135CKWWSAH-135-WHT,00060886729037,H-4852-WF-2,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","American Flag Wolf Pack",NPT-FWEDBKWS-2PC-SML-RD,00882241876572,Wolf-USA,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Dragon,NPT-135CKWDSAH-135-WSH,00766359507866,H-4852-DG-1,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Deer,NPT-135CKWDSAH-135-2,00862007718490,H-4852-DR-2-175,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)","5pc USA Flag Patriotic Full Set",,,,"Wildlife Collector Hunting Knife with Scabbard | ASR Outdoor","Collectible 13-inch wildlife hunting knife with a 7-inch 440 stainless blade and a decorative animal-head pommel and scabbard. An artistic collector piece.",5311,unisex,adult,new,US,regular
back-lock-folding-american-eagle-pocket-knife-8-inch,"8 Inch American Back Lock Folding Pocket Knife (2 Styles)",WOLF,NPT-8INPOCKETKNIFE-WLF,00060886496311,ASROPK,"8-Inch Back Lock Folding Pocket Knife | ASR Outdoor","8-inch back-lock folding pocket knife with a 3-inch steel blade and a patriotic bald eagle and American flag handle. A collectible everyday-carry knife.",3495,unisex,adult,new,US,regular
back-lock-folding-american-eagle-pocket-knife-8-inch,"8 Inch American Back Lock Folding Pocket Knife (2 Styles)",EAGLE,NPT-8INPOCKETKNIFE-EAG,00060886972716,ASROPKEAG8IN,"8-Inch Back Lock Folding Pocket Knife | ASR Outdoor","8-inch back-lock folding pocket knife with a 3-inch steel blade and a patriotic bald eagle and American flag handle. A collectible everyday-carry knife.",3495,unisex,adult,new,US,regular
wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,"Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles)","Howling Bear",NPT-BEARKNIFE-BLACK-2,00060886608400,ASROBLKBEARD,"Wild Icons Collector Fixed Blade Hunting Knife | ASR Outdoor","Bowie-style collector hunting knife with a clip-point stainless blade, cross-guard, and full-color wild animal graphic. Includes a matching sheath.",5311,unisex,adult,new,US,regular
wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,"Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles)","Howling Wolf",NPT-WOLFKNIFE-BLACK-2,00810058485625,NWT-WWF,"Wild Icons Collector Fixed Blade Hunting Knife | ASR Outdoor","Bowie-style collector hunting knife with a clip-point stainless blade, cross-guard, and full-color wild animal graphic. Includes a matching sheath.",5311,unisex,adult,new,US,regular
wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,"Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles)",Deer,NPT-DEERKNIFE-BLACK-2,00060886491460,ASROBLKDEER,"Wild Icons Collector Fixed Blade Hunting Knife | ASR Outdoor","Bowie-style collector hunting knife with a clip-point stainless blade, cross-guard, and full-color wild animal graphic. Includes a matching sheath.",5311,unisex,adult,new,US,regular
wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,"Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles)",Eagle,NPT-EAGLEKNIFE-BLACK-2,00060886910794,ASROBLKEAG,"Wild Icons Collector Fixed Blade Hunting Knife | ASR Outdoor","Bowie-style collector hunting knife with a clip-point stainless blade, cross-guard, and full-color wild animal graphic. Includes a matching sheath.",5311,unisex,adult,new,US,regular
non-metallic-covert-zirconia-ceramic-razor-blade-wear-resistant-and-non-dulling,"Non-Metallic Zirconia Ceramic Mini Survival Razor Blade, Wear-Resistant and Non-Dulling","Single Unit",SHM-ATNMCRB-SML-BLCK1,00810131733094,ASRT-CRB-890,"Zirconia Ceramic Mini Survival Razor Blade | ASR Outdoor","Non-metallic zirconia ceramic survival razor blade that stays sharp and resists wear. Low-profile and lightweight for discreet everyday carry and survival kits.",2411,unisex,adult,new,US,regular
non-metallic-covert-zirconia-ceramic-razor-blade-wear-resistant-and-non-dulling,"Non-Metallic Zirconia Ceramic Mini Survival Razor Blade, Wear-Resistant and Non-Dulling","2 Pack",SHM-ATNMCRB-SML-BLCK-2PK,00810058487704,ASRT-CRB-2PK,"Zirconia Ceramic Mini Survival Razor Blade | ASR Outdoor","Non-metallic zirconia ceramic survival razor blade that stays sharp and resists wear. Low-profile and lightweight for discreet everyday carry and survival kits.",2411,unisex,adult,new,US,regular
mini-folding-ceramic-razor-blade-survival-tool,"Mini Folding Ceramic Razor Blade Survival Tool EDC Gear",1pk,SHM-CFRTBATNM-SML-BLCK-STD,00895563332008,CFRK,"Mini Folding Ceramic Razor Blade EDC Tool | ASR Outdoor","Mini folding ceramic razor blade with a flip-out design and a long-lasting zirconia edge. Lightweight and discreet for SERE, survival, and everyday-carry kits.",3495,unisex,adult,new,US,regular
mini-folding-ceramic-razor-blade-survival-tool,"Mini Folding Ceramic Razor Blade Survival Tool EDC Gear",2pk,SHM-CFRTBATNM-SML-BLCK-2PK,00810058489265,CFRK-2PK,"Mini Folding Ceramic Razor Blade EDC Tool | ASR Outdoor","Mini folding ceramic razor blade with a flip-out design and a long-lasting zirconia edge. Lightweight and discreet for SERE, survival, and everyday-carry kits.",3495,unisex,adult,new,US,regular
mini-edc-small-pocket-knife-multitool-3-colors,"Mini Logo EDC Small Pocket Knife Multitool (4 Colors)",Black,SON-MINPOCKKNV-KC7223-ASRLOGO-BLCK,,ASR-LOGOMINI,"Mini Logo EDC Pocket Knife Multitool | ASR Outdoor","Mini EDC multitool pocket knife with a blade, scissors, tweezers, nail file, and keyring. Just 2.25-inch closed for camping and everyday carry.",3495,unisex,adult,new,US,regular
mini-edc-small-pocket-knife-multitool-3-colors,"Mini Logo EDC Small Pocket Knife Multitool (4 Colors)",Green,SON-MINPOCKKNV-LOGO-GRN,00810131701314,ASROPK-GRN,"Mini Logo EDC Pocket Knife Multitool | ASR Outdoor","Mini EDC multitool pocket knife with a blade, scissors, tweezers, nail file, and keyring. Just 2.25-inch closed for camping and everyday carry.",3495,unisex,adult,new,US,regular
mini-edc-small-pocket-knife-multitool-3-colors,"Mini Logo EDC Small Pocket Knife Multitool (4 Colors)",Blue,SON-MINPOCKKNV-LOGO-BLUE,00810131700607,ASROPKL-BLU,"Mini Logo EDC Pocket Knife Multitool | ASR Outdoor","Mini EDC multitool pocket knife with a blade, scissors, tweezers, nail file, and keyring. Just 2.25-inch closed for camping and everyday carry.",3495,unisex,adult,new,US,regular
mini-edc-small-pocket-knife-multitool-3-colors,"Mini Logo EDC Small Pocket Knife Multitool (4 Colors)",Red,SON-MINPOCKKNV-KC7223-ASRLOGO,,ASR-LOGOMINI,"Mini Logo EDC Pocket Knife Multitool | ASR Outdoor","Mini EDC multitool pocket knife with a blade, scissors, tweezers, nail file, and keyring. Just 2.25-inch closed for camping and everyday carry.",3495,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Black,CARABINER-6PK-BLACK-LG,00737624144123,CCAS-V-858,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Blue,CARABINER-6PK-BLUE-LG,00652050728153,CCAS-V-991,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)","Dark Blue",CARABINER-6PK-DBLUE-LG,00810131738358,SNCRBN-DBLULG6,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Green,CARABINER-6PK-GREEN-LG,00633749878434,CCAS-V-818,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Silver,CARABINER-6PK-SILVER-LG,00620605609233,CCAS-V-357,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Pink,CARABINER-6PK-PINK-LG,00603423853873,CCAS-V-788,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
6pk-aluminum-carabiner-spring-clip-with-keychain-many-sizes-colors,"6pk Large Aluminum Carabiner Spring Clip with Keychain (3.25 Inches, Assorted Colors)",Orange,CARABINER-6PK-ORANGE-LG,00653042718718,CCAS-V-168,"Large Aluminum Carabiner Spring Clip, 6pk | ASR Outdoor","6-pack of 3.25-inch aluminum spring-clip carabiners with matching key rings. Lightweight and durable for keychains, packs, and water bottles (not for climbing).",3937,unisex,adult,new,US,regular
kids-high-res-optics-compact-binoculars-outdoor-travel-gift-with-lanyard-blue,"Kids 8X High-Res Optics Compact Binoculars Outdoor Travel Gift with Lanyard, Blue","Default Title",ASR-SKY-BLUE-KIDS-BINOCULAR,00810131717896,ASR0-8XBLUE,"Kids 8x Compact Binoculars with Lanyard | ASR Outdoor","Kids 8X compact binoculars, shockproof and lightweight for ages 3-12. Crystal-clear optics for birdwatching, hiking, and stargazing, with a lanyard.",157,unisex,adult,new,US,regular
first-aid-kit-in-plastic-waterproof-case-emergency-supplies-survival-gear-50pc,"First Aid Kit in Plastic Waterproof Case Survival Gear Emergency Preparedness Item, 50pc","Default Title",,,ASROFAK50PC,"First Aid Kit in Waterproof Case, 50pc | ASR Outdoor","50-piece first aid kit in a waterproof plastic case for emergencies on the trail or at home. Treat cuts, scrapes, and injuries fast wherever you are.",510,unisex,adult,new,US,regular
10-inch-triple-riffle-gold-pan-gold-prospecting-equipment-green,"10 Inch Triple Riffle Gold Pan Gold Prospecting Equipment, Green","Default Title",SON-AO10ITRIPRIFF-10-GRN,00810058481948,gp-14green-1,"10-Inch Triple Riffle Gold Pan | ASR Outdoor","10-inch triple-riffle gold pan with three riffle zones for better gravity separation. Captures fine gold, flakes, and small nuggets fast, in green.",1011,unisex,adult,new,US,regular
10-inch-bottom-dual-riffle-gold-pan-gold-prospecting-equipment-green,"10 Inch Bottom Dual Riffle Gold Pan Gold Prospecting Equipment, Green","Default Title",SON-BTMRFLGP10IN-GRN,00810058488091,01G2301PG0,"10-Inch Bottom Dual Riffle Gold Pan | ASR Outdoor","10-inch dual-riffle gold pan with deep side-wall riffles and micro bottom riffles to catch both nuggets and fine gold. Lightweight high-impact plastic in green.",1011,unisex,adult,new,US,regular
dual-grit-knife-blade-sharpening-stone-2-sizes,"Dual Grit Knife Blade Sharpening Stones, 120/240 (2 Sizes)","6 Inch",SON-DGKSSB6I-6E-GRY,00102801259813,SS6-154,"Dual Grit Knife Sharpening Stone, 120/240 | ASR Outdoor","Dual-grit 120/240 sharpening stone that brings dull blades back to razor sharpness. Works on camping knives and tools, in 6-inch and 8-inch sizes.",752,unisex,adult,new,US,regular
dual-grit-knife-blade-sharpening-stone-2-sizes,"Dual Grit Knife Blade Sharpening Stones, 120/240 (2 Sizes)","8 Inch",SON-82SSSS,00643422062050,SS8-8955-793,"Dual Grit Knife Sharpening Stone, 120/240 | ASR Outdoor","Dual-grit 120/240 sharpening stone that brings dull blades back to razor sharpness. Works on camping knives and tools, in 6-inch and 8-inch sizes.",752,unisex,adult,new,US,regular
weather-resistant-nylon-rock-hounding-equipment-tool-bag-with-shoulder-strap-18-x-8-5-x-11-inches,"Weather Resistant Nylon Rock Hounding Equipment Tool Bag with Shoulder Strap (18 x 8.5 x 11 inches)","Default Title",ASR-RECTANGLE-TOOLBAG-AB77,00810131726225,NYLCOTB13,"Nylon Rock Hounding Tool Bag, Shoulder Strap | ASR Outdoor","Weather-resistant nylon rock hounding tool bag with 13 pockets, top handles, and a shoulder strap. Keeps tools, maps, and finds organized for the field.",6876,unisex,adult,new,US,regular
4pc-aluminum-eye-loupe-set-2-5x-5x-7-5x-10x,"4pc Premium Quality Aluminum Eye Loupe Set for Rock Hounding Geology Gold Prospecting (2.5X 5X 7.5X 10X)","Default Title",SON-JEWELLOUPE-4PC-ALUM,00855569007171,UT10XJLALUM4PC,"Aluminum Eye Loupe Set for Rock Hounding, 4pc | ASR Outdoor","4-piece aluminum loupe set with 2.5X, 5X, 7.5X, and 10X magnification for inspecting rocks, minerals, fossils, and gold. A field essential for rock hounds.",1011,unisex,adult,new,US,regular
